branchId,departmentId,serviceType,sameDepartmentPeopleAhead,dayOfWeek,hourOfDay,actualWaitMinutes
651b2c3e,deptB,kiosk,15,5,14,284.02
651b2c3e,deptC,online,18,4,12,194.60
651b2c3f,deptA,online,20,3,18,199.56
651b2c3e,deptB,walk-in,2,0,13,94.66
651b2c3e,deptB,online,0,2,14,14.43
651b2c3f,deptB,online,7,6,8,105.48
651b2c3f,deptC,walk-in,20,3,11,220.92
651b2c3f,deptB,online,4,4,20,51.40
651b2c3d,deptB,walk-in,11,4,8,218.39
651b2c3e,deptB,kiosk,5,3,15,116.57
651b2c3e,deptA,online,16,6,18,235.78
651b2c3e,deptA,walk-in,6,0,10,117.82
651b2c3d,deptC,online,9,4,17,61.58
651b2c3f,deptA,walk-in,0,4,8,11.02
651b2c3e,deptA,walk-in,15,2,8,226.73
651b2c3d,deptC,online,5,6,15,43.00
651b2c3e,deptC,walk-in,2,3,8,32.81
651b2c3f,deptA,online,4,6,20,37.56
651b2c3f,deptB,kiosk,11,0,20,159.19
651b2c3d,deptC,online,20,3,12,171.17
651b2c3f,deptC,kiosk,4,6,13,50.29
651b2c3e,deptC,walk-in,12,2,18,173.33
651b2c3f,deptB,kiosk,15,5,19,271.48
651b2c3d,deptC,online,4,5,15,35.27
651b2c3e,deptC,online,17,2,19,170.96
651b2c3e,deptC,online,19,3,12,155.89
651b2c3d,deptC,online,15,0,12,174.60
651b2c3e,deptA,walk-in,10,0,19,213.28
651b2c3d,deptC,online,25,6,10,161.41
651b2c3d,deptC,walk-in,3,6,16,43.79
651b2c3e,deptB,online,12,0,10,219.45
651b2c3f,deptC,online,0,6,8,6.35
651b2c3d,deptA,kiosk,2,5,13,36.45
651b2c3e,deptC,walk-in,12,6,15,186.95
651b2c3d,deptC,online,21,2,12,178.61
651b2c3e,deptB,online,19,6,10,354.52
651b2c3d,deptA,kiosk,7,3,10,90.94
651b2c3e,deptA,walk-in,16,5,12,217.26
651b2c3f,deptB,walk-in,13,1,16,181.40
651b2c3e,deptA,walk-in,12,3,11,337.50
651b2c3f,deptC,online,14,0,13,107.66
651b2c3f,deptB,walk-in,20,0,19,570.06
651b2c3f,deptB,online,15,2,9,163.87
651b2c3d,deptA,walk-in,11,5,17,172.26
651b2c3e,deptA,walk-in,4,3,15,90.94
651b2c3d,deptB,online,21,4,17,255.22
651b2c3e,deptB,kiosk,20,1,17,492.39
651b2c3f,deptA,walk-in,12,0,16,197.02
651b2c3f,deptB,kiosk,8,6,14,145.55
651b2c3f,deptC,online,9,4,11,65.37
651b2c3d,deptA,walk-in,7,4,9,83.94
651b2c3d,deptB,kiosk,24,4,10,350.52
651b2c3d,deptC,kiosk,11,3,14,99.62
651b2c3f,deptB,walk-in,12,4,13,288.17
651b2c3e,deptC,walk-in,12,5,20,163.20
651b2c3e,deptB,kiosk,15,4,17,376.41
651b2c3d,deptC,kiosk,17,4,11,164.46
651b2c3e,deptC,online,6,1,20,62.02
651b2c3f,deptA,online,9,1,17,95.39
651b2c3d,deptC,kiosk,20,1,19,213.20
651b2c3e,deptC,walk-in,1,0,8,29.75
651b2c3f,deptB,online,11,4,17,149.07
651b2c3e,deptC,online,4,3,8,27.79
651b2c3e,deptB,kiosk,6,5,8,149.94
651b2c3e,deptB,online,9,0,8,180.73
651b2c3e,deptB,online,4,4,16,79.39
651b2c3d,deptB,kiosk,13,4,18,279.72
651b2c3d,deptC,kiosk,14,6,13,146.73
651b2c3f,deptC,kiosk,8,2,14,65.37
651b2c3d,deptB,online,5,1,19,74.84
651b2c3e,deptC,walk-in,16,1,10,203.22
651b2c3d,deptA,online,14,0,11,202.31
651b2c3f,deptC,kiosk,1,4,16,13.76
651b2c3d,deptB,kiosk,21,3,12,441.78
651b2c3f,deptA,walk-in,11,5,19,149.64
651b2c3e,deptC,walk-in,1,5,15,25.21
651b2c3d,deptC,online,13,2,19,84.93
651b2c3f,deptB,kiosk,12,0,12,208.30
651b2c3f,deptB,online,11,2,13,157.18
651b2c3e,deptA,walk-in,3,0,16,76.98
651b2c3d,deptA,kiosk,3,4,15,42.18
651b2c3f,deptB,kiosk,1,4,13,39.83
651b2c3e,deptC,online,9,5,16,68.95
651b2c3f,deptA,walk-in,18,5,11,207.63
651b2c3e,deptA,kiosk,0,1,16,11.32
651b2c3d,deptC,walk-in,8,4,11,114.19
651b2c3e,deptC,walk-in,7,3,17,89.59
651b2c3d,deptB,kiosk,3,6,19,67.45
651b2c3e,deptB,kiosk,12,0,9,296.75
651b2c3f,deptA,online,8,1,12,100.96
651b2c3d,deptB,kiosk,12,0,11,223.63
651b2c3f,deptB,kiosk,16,3,10,251.77
651b2c3f,deptC,online,5,2,20,28.39
651b2c3e,deptC,walk-in,2,4,16,26.49
651b2c3d,deptC,walk-in,21,1,10,268.59
651b2c3e,deptC,walk-in,22,0,12,490.45
651b2c3f,deptB,kiosk,7,2,8,98.94
651b2c3e,deptB,kiosk,0,1,15,22.54
651b2c3e,deptB,walk-in,7,0,20,227.36
651b2c3f,deptC,online,8,3,20,56.86
651b2c3d,deptA,kiosk,17,5,17,232.67
651b2c3d,deptC,online,1,5,20,13.86
651b2c3e,deptB,walk-in,9,6,15,188.79
651b2c3f,deptB,walk-in,18,2,18,320.38
651b2c3d,deptC,kiosk,5,1,18,67.70
651b2c3e,deptC,walk-in,11,3,14,120.46
651b2c3d,deptC,online,10,3,13,92.33
651b2c3e,deptB,walk-in,12,6,14,296.30
651b2c3f,deptC,kiosk,11,6,10,95.74
651b2c3d,deptC,walk-in,18,4,11,280.66
651b2c3d,deptA,online,14,0,19,174.29
651b2c3f,deptA,walk-in,20,4,11,318.52
651b2c3d,deptB,kiosk,3,5,15,71.32
651b2c3e,deptA,online,16,4,11,196.38
651b2c3e,deptC,walk-in,5,1,8,63.77
651b2c3e,deptB,online,15,4,12,233.68
651b2c3f,deptA,walk-in,6,3,13,66.26
651b2c3f,deptC,walk-in,2,0,20,32.20
651b2c3f,deptC,kiosk,3,1,13,33.87
651b2c3d,deptC,kiosk,13,4,14,83.00
651b2c3e,deptA,kiosk,8,2,8,105.38
651b2c3d,deptC,walk-in,20,3,18,248.55
651b2c3d,deptC,online,9,3,17,59.71
651b2c3d,deptB,kiosk,12,5,19,249.04
651b2c3e,deptB,walk-in,19,1,11,569.08
651b2c3e,deptB,walk-in,13,3,13,290.25
651b2c3f,deptA,walk-in,8,4,14,83.73
651b2c3f,deptA,online,6,5,11,63.55
651b2c3e,deptA,walk-in,15,2,13,256.84
651b2c3d,deptA,kiosk,21,1,19,222.82
651b2c3e,deptB,walk-in,8,4,11,211.88
651b2c3f,deptA,online,21,3,10,106.48
651b2c3e,deptC,kiosk,19,2,11,188.53
651b2c3f,deptB,walk-in,9,2,17,207.11
651b2c3e,deptB,kiosk,12,2,11,399.85
651b2c3f,deptA,kiosk,16,2,19,153.41
651b2c3f,deptC,online,1,4,13,13.26
651b2c3f,deptC,walk-in,10,3,18,89.25
651b2c3f,deptC,online,16,3,17,124.81
651b2c3e,deptC,walk-in,0,1,14,13.51
651b2c3e,deptB,walk-in,19,1,17,479.02
651b2c3e,deptA,kiosk,20,0,19,329.36
651b2c3d,deptA,online,11,6,19,144.10
651b2c3e,deptA,kiosk,11,1,12,139.02
651b2c3d,deptB,online,12,0,18,229.27
651b2c3e,deptA,online,14,5,19,209.68
651b2c3e,deptA,online,6,0,18,105.00
651b2c3e,deptB,kiosk,5,2,15,86.29
651b2c3d,deptB,kiosk,19,2,19,343.96
651b2c3d,deptC,walk-in,9,5,9,71.08
651b2c3f,deptC,online,8,0,9,53.25
651b2c3f,deptB,online,11,4,10,161.80
651b2c3d,deptC,online,14,6,10,118.33
651b2c3e,deptB,online,7,3,14,126.32
651b2c3f,deptC,kiosk,23,1,11,217.99
651b2c3e,deptA,walk-in,15,3,19,164.23
651b2c3e,deptB,kiosk,13,0,18,364.06
651b2c3f,deptA,online,4,2,20,25.84
651b2c3f,deptC,kiosk,10,6,19,114.18
651b2c3e,deptA,walk-in,19,5,11,352.25
651b2c3e,deptC,kiosk,5,3,13,80.75
651b2c3f,deptA,online,14,4,20,92.05
651b2c3e,deptC,online,8,4,15,52.65
651b2c3d,deptC,kiosk,0,6,8,8.97
651b2c3d,deptB,walk-in,15,3,9,314.58
651b2c3e,deptC,walk-in,15,1,13,199.99
651b2c3d,deptC,walk-in,0,3,15,7.91
651b2c3e,deptC,kiosk,17,1,12,215.85
651b2c3f,deptA,walk-in,0,3,20,14.20
651b2c3f,deptB,walk-in,4,6,14,84.66
651b2c3e,deptB,online,14,3,16,211.86
651b2c3e,deptC,online,19,4,11,219.33
651b2c3e,deptB,walk-in,8,3,15,199.63
651b2c3d,deptA,walk-in,12,3,18,187.64
651b2c3f,deptC,kiosk,11,1,10,85.77
651b2c3e,deptC,online,9,3,10,93.06
651b2c3f,deptB,walk-in,15,3,19,246.22
651b2c3f,deptB,walk-in,5,5,14,97.03
651b2c3d,deptC,kiosk,15,2,12,127.58
651b2c3d,deptA,walk-in,11,1,14,159.18
651b2c3d,deptA,walk-in,0,0,15,14.80
651b2c3e,deptC,online,19,5,18,144.18
651b2c3e,deptC,online,10,6,17,84.55
651b2c3d,deptA,kiosk,12,4,16,104.56
651b2c3e,deptC,kiosk,3,5,18,52.44
651b2c3d,deptB,online,9,0,11,199.39
651b2c3d,deptB,walk-in,2,0,20,73.57
651b2c3e,deptB,kiosk,1,5,14,32.90
651b2c3e,deptB,walk-in,2,4,20,60.63
651b2c3e,deptB,online,15,2,20,182.23
651b2c3e,deptA,walk-in,10,0,8,198.74
651b2c3f,deptA,online,3,6,16,36.06
651b2c3e,deptC,walk-in,19,6,12,314.13
651b2c3f,deptA,online,19,1,10,151.65
651b2c3d,deptB,walk-in,25,6,11,668.77
651b2c3d,deptA,online,6,4,13,60.95
651b2c3d,deptB,online,13,2,14,141.29
651b2c3f,deptA,kiosk,12,5,10,92.67
651b2c3f,deptA,kiosk,12,3,17,147.41
651b2c3e,deptB,walk-in,9,0,13,258.86
651b2c3e,deptB,walk-in,8,0,18,264.23
651b2c3d,deptA,walk-in,14,5,17,172.21
651b2c3d,deptB,walk-in,10,1,20,183.70
651b2c3f,deptB,online,2,5,13,47.77
651b2c3f,deptA,walk-in,5,6,8,79.51
651b2c3d,deptA,kiosk,2,3,8,25.85
651b2c3e,deptC,walk-in,16,0,11,306.30
651b2c3d,deptC,kiosk,12,0,17,170.09
651b2c3e,deptA,walk-in,20,2,12,404.28
651b2c3f,deptA,kiosk,15,2,9,129.94
651b2c3e,deptC,walk-in,1,1,13,28.65
651b2c3e,deptC,online,15,4,15,108.72
651b2c3d,deptA,online,16,5,19,160.12
651b2c3d,deptC,online,1,1,9,14.38
651b2c3d,deptB,online,4,1,20,49.49
651b2c3e,deptC,kiosk,11,0,13,165.60
651b2c3e,deptA,online,7,2,10,74.35
651b2c3f,deptA,online,21,4,19,264.47
651b2c3d,deptB,walk-in,16,5,10,262.54
651b2c3d,deptB,online,13,6,17,229.47
651b2c3e,deptC,walk-in,8,1,10,122.53
651b2c3f,deptA,online,9,4,13,97.55
651b2c3f,deptB,kiosk,9,3,20,112.54
651b2c3e,deptA,walk-in,10,6,12,222.09
651b2c3f,deptC,walk-in,5,2,13,67.24
651b2c3f,deptA,kiosk,10,5,8,94.61
651b2c3d,deptB,kiosk,3,2,14,54.79
651b2c3e,deptB,kiosk,14,6,15,386.34
651b2c3e,deptB,walk-in,6,2,8,165.81
651b2c3f,deptB,kiosk,15,1,15,196.82
651b2c3d,deptB,walk-in,11,4,12,319.60
651b2c3d,deptC,online,9,2,8,63.88
651b2c3f,deptB,kiosk,17,6,11,308.61
651b2c3f,deptB,kiosk,16,2,10,170.09
651b2c3d,deptA,kiosk,16,6,18,259.09
651b2c3f,deptC,kiosk,16,6,10,132.16
651b2c3f,deptA,walk-in,12,2,14,105.16
651b2c3f,deptB,walk-in,12,5,16,154.55
651b2c3d,deptA,kiosk,12,3,14,124.95
651b2c3d,deptC,walk-in,1,5,15,19.37
651b2c3e,deptB,walk-in,5,4,20,143.88
651b2c3e,deptC,walk-in,1,6,20,23.73
651b2c3d,deptC,online,9,5,9,61.81
651b2c3d,deptA,walk-in,20,5,12,294.97
651b2c3e,deptA,walk-in,12,6,13,248.40
651b2c3f,deptC,walk-in,15,2,19,149.57
651b2c3f,deptC,kiosk,22,5,17,199.94
651b2c3d,deptB,kiosk,10,4,13,229.51
651b2c3e,deptB,online,4,3,20,65.13
651b2c3d,deptB,kiosk,5,6,9,106.64
651b2c3e,deptC,online,12,0,17,120.88
651b2c3d,deptA,kiosk,14,2,11,188.99
651b2c3e,deptA,walk-in,16,2,18,346.54
651b2c3e,deptA,online,12,1,9,144.13
651b2c3f,deptB,online,13,1,10,136.38
651b2c3f,deptC,kiosk,7,4,19,80.54
651b2c3d,deptC,online,10,3,15,57.42
651b2c3e,deptC,online,15,2,14,118.95
651b2c3e,deptC,online,18,5,11,151.12
651b2c3d,deptA,walk-in,9,5,19,170.92
651b2c3f,deptA,walk-in,14,1,11,137.12
651b2c3d,deptA,kiosk,17,5,19,167.29
651b2c3e,deptC,walk-in,0,1,13,14.00
651b2c3e,deptA,online,14,6,12,255.71
651b2c3e,deptB,online,15,5,14,230.08
651b2c3f,deptC,online,0,6,15,6.98
651b2c3e,deptB,kiosk,2,4,13,66.93
651b2c3e,deptA,online,15,5,8,126.22
651b2c3d,deptA,walk-in,1,4,15,22.30
651b2c3e,deptA,walk-in,4,1,13,85.01
651b2c3d,deptA,walk-in,15,2,9,186.18
651b2c3e,deptB,walk-in,13,6,12,422.80
651b2c3e,deptB,online,3,6,9,58.21
651b2c3e,deptB,kiosk,11,1,19,223.21
651b2c3f,deptB,kiosk,10,2,18,204.39
651b2c3f,deptC,walk-in,7,2,9,63.25
651b2c3f,deptB,walk-in,1,5,9,29.62
651b2c3d,deptC,kiosk,8,1,17,77.23
651b2c3e,deptB,kiosk,12,1,15,183.92
651b2c3e,deptB,online,18,2,18,394.70
651b2c3d,deptA,online,17,2,17,162.95
651b2c3d,deptB,online,11,2,11,139.09
651b2c3e,deptA,online,6,4,13,81.01
651b2c3d,deptC,walk-in,11,3,14,113.67
651b2c3d,deptA,walk-in,13,1,8,166.55
651b2c3e,deptA,online,5,0,14,61.58
651b2c3d,deptB,kiosk,7,3,16,94.91
651b2c3f,deptB,online,10,5,10,127.98
651b2c3f,deptA,online,8,4,20,60.32
651b2c3d,deptC,walk-in,11,1,13,135.97
651b2c3f,deptB,walk-in,5,4,19,116.53
651b2c3f,deptB,walk-in,22,3,17,319.09
651b2c3f,deptB,walk-in,8,5,8,104.53
651b2c3d,deptC,walk-in,2,4,16,30.60
651b2c3d,deptA,walk-in,8,4,14,126.57
651b2c3e,deptC,walk-in,25,0,10,267.36
651b2c3f,deptC,walk-in,14,4,9,137.83
651b2c3e,deptB,kiosk,9,5,13,123.76
651b2c3f,deptA,walk-in,10,1,11,138.85
651b2c3f,deptA,online,2,3,15,22.28
651b2c3f,deptA,kiosk,12,4,16,78.41
651b2c3f,deptB,walk-in,13,6,16,234.59
651b2c3d,deptC,online,9,5,10,68.01
651b2c3d,deptB,kiosk,3,4,15,62.36
651b2c3e,deptB,kiosk,9,1,10,172.46
651b2c3d,deptA,kiosk,15,4,10,162.86
651b2c3f,deptA,kiosk,12,3,19,139.39
651b2c3e,deptB,kiosk,0,6,15,16.21
651b2c3d,deptC,online,10,6,14,73.48
651b2c3d,deptA,walk-in,15,3,14,238.59
651b2c3e,deptA,walk-in,20,3,19,440.00
651b2c3d,deptB,walk-in,19,5,11,476.85
651b2c3f,deptC,kiosk,9,3,15,62.77
651b2c3f,deptC,kiosk,15,6,19,149.85
651b2c3f,deptB,kiosk,9,5,18,134.85
651b2c3e,deptA,kiosk,11,2,16,156.27
651b2c3e,deptB,kiosk,10,0,13,253.89
651b2c3e,deptB,walk-in,11,3,13,340.39
651b2c3d,deptB,walk-in,12,3,15,247.29
651b2c3d,deptC,kiosk,6,3,9,50.06
651b2c3e,deptB,kiosk,6,2,20,129.59
651b2c3d,deptA,online,14,5,18,172.37
651b2c3d,deptC,kiosk,16,0,12,211.95
651b2c3f,deptB,walk-in,4,0,17,116.45
651b2c3d,deptA,walk-in,5,6,18,74.71
651b2c3f,deptC,walk-in,21,1,12,270.24
651b2c3f,deptC,kiosk,1,2,16,14.07
651b2c3e,deptA,walk-in,13,3,8,238.48
651b2c3f,deptC,kiosk,11,3,9,75.07
651b2c3f,deptA,kiosk,20,6,17,301.10
651b2c3e,deptA,kiosk,6,5,17,111.13
651b2c3e,deptB,kiosk,5,3,9,99.21
651b2c3e,deptA,kiosk,13,6,11,226.53
651b2c3e,deptC,walk-in,0,2,20,9.84
651b2c3e,deptB,kiosk,21,0,10,563.41
651b2c3e,deptA,walk-in,18,2,11,408.60
651b2c3d,deptB,online,11,4,8,138.55
651b2c3e,deptA,kiosk,16,3,19,282.26
651b2c3f,deptC,walk-in,2,6,20,28.62
651b2c3e,deptB,online,1,1,9,27.03
651b2c3e,deptA,online,0,6,15,12.29
651b2c3e,deptB,kiosk,12,1,12,229.23
651b2c3d,deptA,kiosk,5,5,15,71.51
651b2c3f,deptC,walk-in,13,0,19,161.41
651b2c3d,deptC,kiosk,23,6,11,249.62
651b2c3e,deptA,kiosk,7,3,15,83.54
651b2c3f,deptA,walk-in,6,5,18,81.84
651b2c3f,deptB,online,4,3,14,55.31
651b2c3e,deptB,online,2,5,13,58.51
651b2c3e,deptC,walk-in,1,0,13,32.01
651b2c3e,deptB,walk-in,13,5,11,418.62
651b2c3d,deptB,kiosk,15,1,19,316.53
651b2c3f,deptA,kiosk,6,6,13,52.83
651b2c3e,deptC,walk-in,21,6,19,336.44
651b2c3e,deptC,online,6,1,17,69.63
651b2c3f,deptB,online,15,1,15,129.25
651b2c3d,deptB,kiosk,10,5,8,154.31
651b2c3e,deptA,walk-in,4,3,15,62.67
651b2c3e,deptA,online,11,4,19,82.45
651b2c3e,deptC,online,10,2,17,121.49
651b2c3e,deptB,walk-in,8,3,14,207.23
651b2c3e,deptC,kiosk,1,6,16,19.21
651b2c3f,deptC,walk-in,15,2,15,68.75
651b2c3d,deptC,walk-in,12,2,17,136.14
651b2c3e,deptC,walk-in,7,4,19,117.76
651b2c3f,deptA,kiosk,12,6,20,91.59
651b2c3e,deptC,online,8,1,17,88.14
651b2c3d,deptB,kiosk,10,1,14,155.34
651b2c3f,deptC,online,16,3,18,128.54
651b2c3e,deptB,online,15,1,12,215.28
651b2c3f,deptB,online,10,1,14,147.49
651b2c3d,deptB,online,7,6,15,104.76
651b2c3d,deptA,online,18,1,19,186.47
651b2c3e,deptC,kiosk,1,5,8,17.73
651b2c3f,deptA,kiosk,23,5,11,236.33
651b2c3d,deptA,walk-in,8,1,13,118.38
651b2c3f,deptC,kiosk,14,5,18,141.85
651b2c3e,deptA,kiosk,7,1,18,122.07
651b2c3f,deptA,online,4,2,8,36.76
651b2c3d,deptB,kiosk,9,1,20,159.46
651b2c3f,deptA,online,10,2,17,93.49
651b2c3e,deptB,walk-in,11,6,14,309.66
651b2c3f,deptB,kiosk,20,5,18,422.22
651b2c3e,deptB,walk-in,12,5,19,404.25
651b2c3e,deptA,online,12,3,9,108.67
651b2c3e,deptC,online,6,5,17,82.77
651b2c3e,deptA,online,20,6,19,255.92
651b2c3f,deptA,kiosk,11,0,16,135.52
651b2c3d,deptC,online,21,1,10,152.24
651b2c3e,deptB,online,12,3,9,193.84
651b2c3e,deptB,walk-in,19,0,10,523.97
651b2c3e,deptA,walk-in,6,3,19,141.80
651b2c3f,deptB,walk-in,5,1,13,98.97
651b2c3d,deptB,walk-in,1,4,9,34.20
651b2c3f,deptA,kiosk,14,1,14,143.48
651b2c3e,deptA,walk-in,13,1,20,204.55
651b2c3f,deptB,walk-in,8,4,8,158.78
651b2c3f,deptA,kiosk,15,4,8,159.29
651b2c3d,deptA,kiosk,9,2,16,119.44
651b2c3f,deptA,walk-in,4,6,16,59.62
651b2c3f,deptB,online,9,5,12,160.86
651b2c3e,deptC,online,19,0,11,187.39
651b2c3d,deptB,walk-in,1,0,8,44.96
651b2c3f,deptB,kiosk,0,0,15,19.14
651b2c3d,deptA,walk-in,12,1,16,172.09
651b2c3f,deptB,online,4,2,13,55.54
651b2c3e,deptC,walk-in,14,4,20,185.11
651b2c3f,deptC,online,6,1,18,60.45
651b2c3f,deptB,walk-in,15,2,13,326.01
651b2c3f,deptB,walk-in,15,0,10,293.72
651b2c3d,deptA,online,2,6,16,24.76
651b2c3d,deptA,kiosk,14,6,19,168.86
651b2c3d,deptA,kiosk,0,3,15,10.94
651b2c3f,deptA,walk-in,12,5,12,182.84
651b2c3d,deptB,walk-in,10,6,11,249.80
651b2c3d,deptA,kiosk,5,0,9,51.14
651b2c3d,deptA,online,4,4,18,38.70
651b2c3e,deptA,kiosk,5,4,15,66.74
651b2c3f,deptA,walk-in,6,2,8,68.92
651b2c3f,deptB,online,15,2,12,214.63
651b2c3e,deptA,walk-in,23,1,11,437.02
651b2c3e,deptC,online,5,5,16,33.49
651b2c3d,deptA,walk-in,6,6,19,125.22
651b2c3f,deptB,online,15,1,9,193.64
651b2c3e,deptB,kiosk,12,2,16,150.94
651b2c3e,deptA,online,7,1,11,96.59
651b2c3f,deptC,kiosk,18,5,12,157.80
651b2c3e,deptA,kiosk,6,1,19,124.70
651b2c3f,deptB,online,8,6,18,157.05
651b2c3d,deptC,online,7,6,8,61.35
651b2c3d,deptA,walk-in,16,2,12,229.20
651b2c3e,deptB,online,5,0,18,102.19
651b2c3e,deptC,kiosk,3,2,17,49.01
651b2c3e,deptC,online,14,2,14,149.22
651b2c3e,deptB,walk-in,0,3,13,34.83
651b2c3e,deptB,online,10,1,18,174.47
651b2c3f,deptB,walk-in,12,4,13,341.24
651b2c3f,deptC,online,5,3,10,30.84
651b2c3e,deptB,kiosk,13,0,13,362.96
651b2c3d,deptC,online,19,1,10,137.88
651b2c3e,deptC,walk-in,16,5,17,212.71
651b2c3d,deptC,kiosk,7,5,9,62.39
651b2c3f,deptC,kiosk,9,2,8,73.43
651b2c3e,deptB,walk-in,5,4,15,135.74
651b2c3d,deptB,kiosk,0,6,13,16.87
651b2c3f,deptB,online,13,5,10,150.84
651b2c3d,deptB,online,7,5,13,100.97
651b2c3d,deptC,kiosk,4,2,13,52.09
651b2c3f,deptB,walk-in,16,6,10,295.30
651b2c3d,deptA,online,7,3,20,55.42
651b2c3d,deptB,walk-in,12,4,18,211.68
651b2c3f,deptB,online,10,0,13,192.06
651b2c3d,deptC,walk-in,19,0,12,265.05
651b2c3e,deptC,kiosk,6,2,8,70.55
651b2c3f,deptC,kiosk,10,0,10,77.39
651b2c3e,deptC,walk-in,12,4,9,141.82
651b2c3e,deptA,kiosk,7,3,18,106.87
651b2c3d,deptA,kiosk,8,5,14,72.20
651b2c3e,deptA,walk-in,20,4,18,410.12
651b2c3e,deptC,kiosk,5,1,19,80.26
651b2c3e,deptC,online,13,4,16,127.14
651b2c3f,deptB,online,18,5,19,228.70
651b2c3f,deptC,online,11,5,13,77.53
651b2c3f,deptA,walk-in,0,4,13,14.13
651b2c3f,deptB,online,16,5,19,256.53
651b2c3d,deptB,walk-in,0,5,8,16.04
651b2c3d,deptB,walk-in,4,6,15,115.68
651b2c3e,deptC,kiosk,2,2,14,24.21
651b2c3d,deptC,kiosk,23,3,11,275.14
651b2c3d,deptC,kiosk,25,1,10,206.00
651b2c3e,deptB,walk-in,10,2,15,162.77
651b2c3e,deptC,kiosk,13,0,10,150.73
651b2c3d,deptB,walk-in,19,0,11,666.95
651b2c3d,deptA,kiosk,13,0,9,152.22
651b2c3d,deptA,walk-in,8,5,8,105.11
651b2c3f,deptB,walk-in,16,2,19,395.12
651b2c3f,deptC,walk-in,15,4,11,139.32
651b2c3f,deptC,online,9,0,16,69.47
651b2c3d,deptB,online,10,3,8,118.01
651b2c3e,deptA,online,1,0,20,20.50
651b2c3e,deptA,online,5,4,8,67.74
651b2c3f,deptB,kiosk,3,6,18,68.60
651b2c3e,deptA,kiosk,14,1,14,192.71
651b2c3e,deptC,kiosk,13,5,13,192.88
651b2c3e,deptC,walk-in,13,4,20,112.93
651b2c3f,deptC,kiosk,8,2,8,63.92
651b2c3f,deptA,kiosk,13,2,13,144.58
651b2c3e,deptC,kiosk,6,6,18,80.90
651b2c3e,deptA,kiosk,18,0,12,277.49
651b2c3d,deptB,kiosk,8,0,15,155.29
651b2c3d,deptA,walk-in,20,6,17,282.03
651b2c3d,deptC,kiosk,10,4,17,126.38
651b2c3d,deptB,kiosk,11,4,15,195.62
651b2c3d,deptC,kiosk,18,5,12,200.03
651b2c3f,deptA,online,7,5,15,59.99
651b2c3d,deptB,online,2,0,9,41.75
651b2c3f,deptB,kiosk,9,3,18,158.46
651b2c3f,deptB,kiosk,13,3,16,176.17
651b2c3d,deptB,kiosk,10,5,20,149.85
651b2c3f,deptC,walk-in,9,2,14,85.06
651b2c3e,deptB,kiosk,23,6,11,655.82
651b2c3f,deptB,walk-in,18,1,12,244.61
651b2c3d,deptA,online,8,1,12,94.03
651b2c3d,deptA,walk-in,7,4,8,87.97
651b2c3e,deptB,kiosk,6,4,18,176.02
651b2c3f,deptC,walk-in,0,4,9,9.12
651b2c3d,deptB,online,15,3,11,182.34
651b2c3f,deptA,walk-in,10,3,16,100.35
651b2c3e,deptB,online,19,2,12,399.68
651b2c3d,deptB,kiosk,17,2,11,327.38
651b2c3e,deptC,walk-in,12,4,14,167.66
651b2c3e,deptA,kiosk,6,6,9,121.15
651b2c3d,deptC,walk-in,11,2,18,135.93
651b2c3f,deptB,kiosk,13,5,14,188.48
651b2c3d,deptA,kiosk,0,4,15,8.81
651b2c3e,deptC,online,15,2,13,160.57
651b2c3e,deptB,kiosk,13,4,19,331.72
651b2c3d,deptB,walk-in,11,3,17,317.44
651b2c3e,deptB,walk-in,22,6,10,456.23
651b2c3f,deptC,online,4,0,15,36.11
651b2c3e,deptA,walk-in,5,4,16,69.89
651b2c3f,deptB,walk-in,6,2,15,130.01
651b2c3e,deptA,kiosk,1,0,14,28.71
651b2c3e,deptA,walk-in,4,4,16,58.17
651b2c3e,deptA,kiosk,17,0,17,368.44
651b2c3e,deptA,kiosk,15,0,10,257.64
651b2c3f,deptA,walk-in,7,5,10,68.64
651b2c3d,deptC,walk-in,7,4,16,74.73
651b2c3d,deptC,online,21,6,11,245.41
651b2c3d,deptC,online,1,1,9,11.74
651b2c3f,deptB,walk-in,15,1,19,331.17
651b2c3e,deptA,walk-in,18,6,19,306.14
651b2c3f,deptB,walk-in,6,0,8,117.78
651b2c3e,deptA,online,14,2,19,169.26
651b2c3e,deptC,online,18,5,17,209.68
651b2c3f,deptA,online,7,6,16,49.99
651b2c3f,deptB,online,7,4,8,77.32
651b2c3d,deptA,online,8,4,13,98.51
651b2c3e,deptB,kiosk,13,0,9,343.28
651b2c3e,deptA,online,3,1,14,44.82
651b2c3f,deptC,walk-in,17,4,17,183.43
651b2c3d,deptC,kiosk,17,3,11,181.35
651b2c3f,deptC,online,19,6,19,158.68
651b2c3d,deptB,kiosk,21,0,10,227.64
651b2c3d,deptA,walk-in,15,1,8,207.76
651b2c3f,deptB,walk-in,17,0,10,327.12
651b2c3d,deptC,kiosk,14,1,11,170.07
651b2c3d,deptC,walk-in,14,6,9,162.32
651b2c3f,deptC,online,7,1,13,67.39
651b2c3d,deptA,walk-in,21,2,11,267.72
651b2c3e,deptA,online,16,6,12,220.89
651b2c3f,deptB,online,17,5,18,190.37
651b2c3e,deptA,kiosk,9,6,11,139.28
651b2c3e,deptB,walk-in,1,1,20,47.16
651b2c3f,deptB,walk-in,14,6,13,364.57
651b2c3f,deptC,online,1,0,9,13.89
